Date,strategy,benchmark
2023-05-22,1.0146418835102058,1.038479350886952
2023-05-23,1.0175783727429308,1.0365831365932634
2023-05-24,1.0139360862275513,1.02885495812365
2023-05-25,1.0045471589040331,1.0235851155662243
2023-05-26,0.9975356626350607,1.0271674318939386
2023-05-29,0.9931913196168151,1.0231970627233746
2023-05-30,0.993697286540526,1.0155603928832522
2023-05-31,0.989336134602026,1.007151497744877
2023-06-01,0.9883600159946311,1.0098730845262365
2023-06-02,0.9933338980098182,1.0214456208698948
2023-06-05,0.9909831760504202,1.0218914123195668
2023-06-06,0.9927478185953171,1.023504819000024
2023-06-07,0.9896141582617827,1.023167218797981
2023-06-08,0.9927003947921085,1.021322508019965
2023-06-09,0.9911864732308513,1.020970627545574
2023-06-12,0.9984645394844055,1.0225191049003037
2023-06-13,0.9921883035446823,1.0229331315339907
2023-06-14,0.9932385346010678,1.0258117228413361
2023-06-15,0.9886661138119445,1.0288365784849376
2023-06-16,0.9869069248167219,1.0281233247805888
2023-06-19,0.9852624811480726,1.0272983483596594
2023-06-20,0.9813690332231223,1.0266522067684232
2023-06-21,0.9729373401580864,1.0257120958580226
2023-06-22,0.9710075768633003,1.0241943129880224
2023-06-23,0.9702428699470762,1.0209545498341508
2023-06-26,0.9757639833520155,1.0189451872072928
2023-06-27,0.9762954964168572,1.0203775825283201
2023-06-28,0.9747769782092991,1.0224464566016755
2023-06-29,0.9722030692743672,1.0273856487568207
2023-06-30,0.9691153638782709,1.0351237046556576
2023-07-03,0.9659996911503246,1.0407425027628237
2023-07-04,0.9674420671190932,1.037313739046488
2023-07-05,0.9691085979189901,1.0310860052036515
2023-07-06,0.968813288032122,1.0193063017988095
2023-07-07,0.9653188094467865,1.0140082582526482
2023-07-10,0.9661690331262671,1.0148671916877368
2023-07-11,0.9675977288978367,1.020300184322616
2023-07-12,0.9678679862455545,1.0316249792184848
2023-07-13,0.9721812431321685,1.0320321812160604
2023-07-14,0.9732142200112703,1.0340235282672168
2023-07-17,0.9669872230239906,1.0297606915855
2023-07-18,0.9627644021425266,1.0336025050357214
2023-07-19,0.9669459876925948,1.046359378512933
2023-07-20,0.9686610190032661,1.056293792160662
2023-07-21,0.9707275465611445,1.0616565487611636
2023-07-24,0.9684947080341356,1.069568130761985
2023-07-25,0.9666290138938226,1.073749317434092
2023-07-26,0.9621732716791608,1.0760949786189193
2023-07-27,0.959003801245919,1.0710286673780947
2023-07-28,0.9529037873947448,1.0739552729484658
2023-07-31,0.9522622406849156,1.0774766753432856
2023-08-01,0.9477801540197032,1.0741127531678765
2023-08-02,0.9500704648165157,1.0647631236744268
2023-08-03,0.9546371199465268,1.0643535167035005
2023-08-04,0.9504830315540433,1.0638063830790556
2023-08-07,0.9522571776180162,1.064592771757307
2023-08-08,0.9523025821633421,1.0633052865363197
2023-08-09,0.9527457111821821,1.0690000104564175
2023-08-10,0.9433395284078356,1.0693859518581572
2023-08-11,0.9446135848038708,1.0650443549183568
2023-08-14,0.9442270406865797,1.0639853566706647
2023-08-15,0.944358576163454,1.0548754145022299
2023-08-16,0.9441740497131039,1.0525201788665284
2023-08-17,0.9463452372953619,1.0476263333639901
2023-08-18,0.9477277714369499,1.0453303839367387
2023-08-21,0.9437248039899955,1.0457188308398704
2023-08-22,0.9444272352144942,1.0447129565920028
2023-08-23,0.9383366357819746,1.045203209330707
2023-08-24,0.9383033562105185,1.0437329496353618
2023-08-25,0.9448394239959153,1.0481970333761603
2023-08-28,0.9458490709102828,1.051435367685599
2023-08-29,0.950083475579197,1.0610370980984543
2023-08-30,0.9414570475324304,1.0591802579603546
2023-08-31,0.9389149949370856,1.053861848578418
2023-09-01,0.9356742043652823,1.0571353796042366
2023-09-04,0.9392253435637805,1.0550752026665653
2023-09-05,0.9354620750030681,1.0537916372258873
2023-09-06,0.9353703342284271,1.0537408537223043
2023-09-07,0.9364704247867209,1.0536452173236661
2023-09-08,0.9359937522304527,1.0564317779626708
2023-09-11,0.9342133737151301,1.0618611190492993
2023-09-12,0.9337003835650358,1.0650471026615658
2023-09-13,0.9380160461964102,1.0675746497598178
2023-09-14,0.9284034166813492,1.080082793145976
2023-09-15,0.9240642105005639,1.0810400002027485
2023-09-18,0.9261890835917356,1.0809928745976185
2023-09-19,0.9283995555757115,1.0809030842516503
2023-09-20,0.9240890347165821,1.0812379620339267
2023-09-21,0.9219922930667267,1.073806046423722
2023-09-22,0.9200988764556117,1.0755526520282856
2023-09-25,0.921282335864139,1.0717857746297188
2023-09-26,0.9228823767456081,1.07037011694211
2023-09-27,0.921061804970595,1.0692653797214329
2023-09-28,0.922690838557647,1.0708853945715708
2023-09-29,0.921000587532142,1.0665392927059192
2023-10-02,0.9190767622180005,1.059617761689534
2023-10-03,0.9180693209452523,1.0546332486814751
2023-10-04,0.9157484802104233,1.0512661219380215
2023-10-05,0.9151574090927092,1.0506492444491895
2023-10-06,0.9129110680477591,1.0549917137920861
2023-10-09,0.9131243270482622,1.0582843766195278
2023-10-10,0.9126473584346616,1.0698454487586235
2023-10-11,0.913247347655503,1.067946800511169
2023-10-12,0.9084949153476198,1.0706123830114311
2023-10-13,0.9085595830685309,1.0722128805364466
2023-10-16,0.909040404226333,1.0748710853972958
2023-10-17,0.9089952259516118,1.0788339066929415
2023-10-18,0.9043461593384114,1.0742784281512907
2023-10-19,0.905985752727013,1.0673343740286212
2023-10-20,0.9104418955442305,1.0592336273641323
2023-10-23,0.9129119221446401,1.0542501523553622
2023-10-24,0.910978515759734,1.0563463189112587
2023-10-25,0.9100794837569579,1.0589305197712284
2023-10-26,0.9083231960905703,1.0514385730201503
2023-10-27,0.9091567325348405,1.0424704275346173
2023-10-30,0.905232350089159,1.0483985234727475
2023-10-31,0.9023517859743532,1.049709657647866
2023-11-01,0.8947439660046934,1.0478134226913767
2023-11-02,0.8936218580018552,1.0614803351646525
2023-11-03,0.8918300867825579,1.0653332374126518
2023-11-06,0.8961414187665895,1.071385366010472
2023-11-07,0.8915517074229088,1.069052772955751
2023-11-08,0.8893594276860716,1.0668095991710014
2023-11-09,0.8828175468603071,1.0687908559780084
2023-11-10,0.8837302133188871,1.062219737727933
2023-11-13,0.8834965354016379,1.069292535790612
2023-11-14,0.8799068853127163,1.0706358556199602
2023-11-15,0.8783240033935228,1.0764113163090292
2023-11-16,0.8785108206462411,1.0704400506821916
2023-11-17,0.8789561547214864,1.074914901294156
2023-11-20,0.8770087545919192,1.0759132392961324
2023-11-21,0.8760184668547921,1.0757259491812303
2023-11-22,0.8797631894590351,1.0727124608037275
2023-11-23,0.8761369000766354,1.069822145399857
2023-11-24,0.8742126154479963,1.0709078384685367
2023-11-27,0.8749480516451332,1.065070254331376
2023-11-28,0.8779599217574094,1.0645040723202197
2023-11-29,0.8769881117046554,1.0600280966891982
2023-11-30,0.8775244497694616,1.0685330587967392
2023-12-01,0.8734726847825476,1.073958070646756
2023-12-04,0.8751249964146577,1.0714267163602467
2023-12-05,0.8805496573278581,1.0680224890750625
2023-12-06,0.8792395272836055,1.0640143319366842
2023-12-07,0.8781584423912117,1.062279952424405
2023-12-08,0.8717675842798679,1.0660007246847991
2023-12-11,0.8742564909463449,1.0649856993555036
2023-12-12,0.8735158044673974,1.064859233643674
2023-12-13,0.8727051239406124,1.0693447161321648
2023-12-14,0.8759458198674244,1.0788710119830212
2023-12-15,0.8746178415187446,1.0754415810965983
2023-12-18,0.8790955816639014,1.082431004935632
2023-12-19,0.8801137595532437,1.0846096581975297
2023-12-20,0.875067699112342,1.083227452882203
2023-12-21,0.8738593179100261,1.0838185083457876
2023-12-22,0.8737352973838799,1.0843941703614726
2023-12-26,0.8748980313108319,1.0854946221068886
2023-12-27,0.875443163667271,1.086863396569949
2023-12-28,0.8736382491081389,1.0877237745204935
2023-12-29,0.8744108601771483,1.0866929071767721
2024-01-02,0.8774299363507592,1.0916354201952627
2024-01-03,0.8769076854152842,1.0917232153682979
2024-01-04,0.873359614810733,1.0973600723358823
2024-01-05,0.8740821175577657,1.0978087018476546
2024-01-08,0.87519844405708,1.0996847323803942
2024-01-09,0.8768572801540754,1.0986105365707757
2024-01-10,0.8805897031232355,1.0944556399996774
2024-01-11,0.8859999576835751,1.0884297496527886
2024-01-12,0.8875215200159992,1.0913774017954034
2024-01-15,0.8837054114056233,1.0927445194449026
2024-01-16,0.881119596690253,1.0867955412706196
2024-01-17,0.8758170205967661,1.080385030381475
2024-01-18,0.875283561897719,1.079149664517216
2024-01-19,0.8706211971266417,1.0842969534295885
2024-01-22,0.8671442265460101,1.0879238885665126
2024-01-23,0.8713755828408078,1.0924096152860976
2024-01-24,0.8702352911695278,1.0940538631449406
2024-01-25,0.8703866306363616,1.0983893180076825
2024-01-26,0.8663488533877808,1.1107303219227413
2024-01-29,0.8702497946358146,1.1150225138070333
2024-01-30,0.8668684708486232,1.1165225919139097
2024-01-31,0.869870270026331,1.1121337324758471
2024-02-01,0.8717678719152125,1.1180954028966859
2024-02-02,0.8721608783851806,1.1205678537277362
2024-02-05,0.8713987432620924,1.1173220847981709
2024-02-06,0.873350827606417,1.124730694472257
2024-02-07,0.875930937966469,1.1212238168868611
2024-02-08,0.8844795914882841,1.1230593702510168
2024-02-09,0.882444489894405,1.120000808358561
2024-02-12,0.8817899554679919,1.1209587240641998
2024-02-13,0.8843163120975678,1.1141135223780145
2024-02-14,0.8886781925166771,1.116716815205607
2024-02-15,0.8907877961344004,1.121812101742557
2024-02-16,0.8894792910223251,1.1281819054930164
2024-02-19,0.8905201896400459,1.134441911345735
2024-02-20,0.8936486643893029,1.1456675875363935
2024-02-21,0.8899795408095668,1.1410277638925808
2024-02-22,0.8879332596531203,1.141308502620239
2024-02-23,0.8917020552348265,1.1430027126998252
2024-02-26,0.8908452245053453,1.1414912429767323
2024-02-27,0.8886087885275915,1.146823201186917
2024-02-28,0.8926822810778211,1.1434519301040182
2024-02-29,0.8892772542186208,1.143373168517216
2024-03-01,0.8834319139725069,1.144397030293253
2024-03-04,0.8873121198674513,1.1405037415894532
2024-03-05,0.8888806525921322,1.1396887491913388
2024-03-06,0.8825964099220374,1.1389835529262804
2024-03-07,0.8853791665657917,1.140040659816816
2024-03-08,0.8836443367410317,1.1394484880889395
2024-03-11,0.8843321912784368,1.145014828164782
2024-03-12,0.8837422311410117,1.1553794432302824
2024-03-13,0.8800003013873574,1.1542979674010394
2024-03-14,0.876081483932247,1.154610114900708
2024-03-15,0.8709831232879259,1.1577001228391186
2024-03-18,0.8728743926586863,1.1569574507452522
2024-03-19,0.8722983357824156,1.1570702331057987
2024-03-20,0.87148028195972,1.1579333966838545
2024-03-21,0.8718265604009988,1.1677985028870772
2024-03-22,0.8719039008608827,1.1684468586300127
2024-03-25,0.8775164084662573,1.1666657649003676
2024-03-26,0.8801000245294,1.1674893126874981
2024-03-27,0.8838566365703763,1.1703274912173436
2024-03-28,0.886711844384315,1.1736557706268427
2024-03-29,0.8858990251936294,
2024-04-01,0.8840844589886664,1.1799925682719559
2024-04-02,0.8868067435429475,1.1805974220590065
2024-04-03,0.8857758287809027,1.1761565067071964
2024-04-04,0.8796830730842286,1.1767898904893828
2024-04-05,0.8842529588356233,1.1760129233124028
2024-04-08,0.8777955869677142,1.1784362690944847
2024-04-09,0.8782037426342219,1.178655900707834
2024-04-10,0.8760026632856573,1.1779753741097394
2024-04-11,0.8745130171617725,1.1760934131378964
2024-04-12,0.8694033135047335,1.1737023789325232
2024-04-15,0.8692316528480767,1.1677657717541163
2024-04-16,0.866725562727864,1.1574104611597598
2024-04-17,0.8682827424002725,1.1621004250993334
2024-04-18,0.8681231463195455,1.1635895665729155
2024-04-19,0.8707211689397371,1.167954009513865
2024-04-22,0.8719541998499539,1.1835165339400082
2024-04-23,0.8730663474949711,1.1870415799902738
2024-04-24,0.873646820330638,1.192124537700683
2024-04-25,0.8657414434733187,1.1955510279668333
2024-04-26,0.8669095609466948,1.1986534726809777
2024-04-29,0.8672321523208705,1.2015006040482537
2024-04-30,0.8613695677569696,1.1962503810142526
2024-05-01,0.8662189713068648,1.1963130971184037
2024-05-02,0.8650762646609884,1.203982876172564
2024-05-03,0.8601074485591885,1.2104648936117952
2024-05-06,0.8605046839485605,1.215402095019826
2024-05-07,0.85351002080164,1.2128345015818476
2024-05-08,0.8525370825874472,1.214976515084816
2024-05-09,0.8540916280602779,1.2186351961385207
2024-05-10,0.8540583998584627,1.221450381322214
2024-05-13,0.8550683136862773,1.2226737161335337
2024-05-14,0.8572965237552658,1.2254417382595342
2024-05-15,0.8631892398915149,1.2245272712376498
2024-05-16,0.8651175263304091,1.2308370797124395
2024-05-17,0.8641467020753792,1.234377906809885
2024-05-20,0.8638239665029152,1.2341938313158227
2024-05-21,0.8668966240455847,1.234492366290123
2024-05-22,0.8661939269179297,1.227808334835783
2024-05-23,0.8653394473919241,1.2187563279503595
2024-05-24,0.8666564794786706,1.2201793268396892
2024-05-27,0.8643530670383928,1.214893369071089
2024-05-28,0.8640774089502109,1.210513527760186
2024-05-29,0.8626847955694793,1.200433106315639
2024-05-30,0.8633443075537525,1.2021061175686047
2024-05-31,0.8621958706016801,1.2105496448879505
2024-06-03,0.8666715560563485,1.2027091601180095
2024-06-04,0.8643645614081351,1.2005226321486158
2024-06-05,0.8596684758749087,1.1992327764967627
2024-06-06,0.8603268638404392,1.2016302684745255
2024-06-07,0.8593624974114188,1.1994738213886171
2024-06-10,0.8633468137282979,1.2000480786587537
2024-06-11,0.858601676505499,1.1921893723312555
2024-06-12,0.8509209111031161,1.1903949261494366
2024-06-13,0.8491964951911181,1.1873253689240384
2024-06-14,0.8461049901950667,1.1864451884441225
2024-06-17,0.8469931500032619,1.191834876391723
2024-06-18,0.8474263342851376,1.1961346178969523
2024-06-19,0.849488611967491,1.1968138109929802
2024-06-20,0.8472629124181897,1.195637674828721
2024-06-21,0.848517225589379,1.1906628265422363
2024-06-24,0.8530667506543037,1.1986051181168036
2024-06-25,0.8509447638290972,1.1947654469097004
2024-06-26,0.8513424609007231,1.1964898170550162
2024-06-27,0.8588981525413579,1.1887558700075538
2024-06-28,0.8585900259419159,1.1905057303626052
2024-07-01,0.8586691003403547,1.195998116729906
2024-07-02,0.8582061752092577,1.192968318829008
2024-07-03,0.85971814019264,1.2003204966051604
2024-07-04,0.8578667175551583,1.2058803416950694
2024-07-05,0.8599371264251096,1.1975882544551713
2024-07-08,0.8616852386588113,1.194269417834573
2024-07-09,0.8629559176039874,1.190267826912605
2024-07-10,0.860190292461927,1.1958231881370527
2024-07-11,0.8582041642853427,1.195448558410186
2024-07-12,0.8579582632080666,1.1973581442203962
2024-07-15,0.8579439719177031,1.2001637367016778
2024-07-16,0.8620966880777915,1.1993476514010755
2024-07-17,0.8623993822193622,1.2082470776137089
2024-07-18,0.8644241709628,1.2069679433684894
2024-07-19,0.8604969528726314,1.2013898619640153
2024-07-22,0.8590010119107458,1.1985240911279924
2024-07-23,0.856133690406366,1.1957174998511664
2024-07-24,0.8538317328417613,1.1927217851971583
2024-07-25,0.8512160540034439,1.1947081273189817
2024-07-26,0.8510600741221273,1.2011835724406705
2024-07-29,0.8540730019071883,1.2034317290518055
2024-07-30,0.8565694877262708,1.200761154096208
2024-07-31,0.8491079109190343,1.2047927178366247
2024-08-01,0.8499838823574866,1.1996419630951343
2024-08-02,0.8413886267585671,1.1886411422514165
2024-08-05,0.8352319177564643,1.1538109523267408
2024-08-06,0.8405318442757368,1.1662851145201198
2024-08-07,0.8415572024143051,1.17617956479372
2024-08-08,0.843463341802552,1.1822801957450921
2024-08-09,0.8419156352936171,1.1858849377555707
2024-08-12,0.8412637593978287,1.1895380763528745
2024-08-13,0.8393286539258917,1.1936800130755183
2024-08-14,0.8395243548892066,1.197858912896268
2024-08-15,0.8416153612753583,1.2050839528403388
2024-08-16,0.8376998879669555,1.2090901559315552
2024-08-19,0.8404722429719869,1.2174251624096142
2024-08-20,0.8465162351384485,1.2109212407233185
2024-08-21,0.8462601265400291,1.211920482727038
2024-08-22,0.8435871297011677,1.2116768245540284
2024-08-23,0.8405721464945403,1.2167572085579939
2024-08-26,0.8415873139159238,1.2219888878003164
2024-08-27,0.8425492166107487,1.2247868060406317
2024-08-28,0.8523991132172943,1.2289156659724108
2024-08-29,0.8515507392445051,1.2300280986249201
2024-08-30,0.8528821034291871,1.2380548372829314
2024-09-02,0.8527188075038529,1.2362774131584242
2024-09-03,0.8582606798690768,1.2268646474627092
2024-09-04,0.8600344606061724,1.225101792278641
2024-09-05,0.8511427306507202,1.2222055658747664
2024-09-06,0.8536910038031322,1.212296023011654
2024-09-09,0.8537863255378955,1.221914821946324
2024-09-10,0.851727367369609,1.2164388992735915
2024-09-11,0.8446891427521293,1.2126991911602276
2024-09-12,0.8415110345019347,1.2165263595644729
2024-09-13,0.8429382802712887,1.2230309385923765
2024-09-16,0.8445927278682247,1.228032093933224
2024-09-17,0.8411919708531422,1.2312054418460368
2024-09-18,0.8389884560444446,1.2294571949336965
2024-09-19,0.833257874246242,1.2366976450096354
2024-09-20,0.8365219967793867,1.2288180805663464
2024-09-23,0.8355262985976805,1.2313440739009407
2024-09-24,0.8285308968262564,1.2333931021188413
2024-09-25,0.8274264055800118,1.2312083150818547
2024-09-26,0.8205987284292482,1.2340260038750372
2024-09-27,0.8195584405810407,1.2374595159089923
2024-09-30,0.8222003027134511,1.2329702679294754
2024-10-01,0.8232941865116579,1.2343198365628547
2024-10-02,0.8187017896725699,1.2318684800953636
2024-10-03,0.8156697111170038,1.2301625263030325
2024-10-04,0.810380714586404,1.232480249219013
2024-10-07,0.8116986227361904,1.2320297118887535
2024-10-08,0.8112970472569381,1.2236994698449024
2024-10-09,0.8119095919512551,1.2277047042520175
2024-10-10,0.8136876374797727,1.2305962559689887
2024-10-11,0.8178685031241089,1.2330533554702576
2024-10-14,0.8169831060599057,1.2388307862720795
2024-10-15,0.8132697803805231,1.2373679268120397
2024-10-16,0.8143993896820613,1.2381837403829126
2024-10-17,0.8105439754186606,1.2425005012802688
2024-10-18,0.8065862815110805,1.2435042297816323
2024-10-21,0.805558407694875,1.2392510812279292
2024-10-22,0.8041306017991645,1.2407611663918652
2024-10-23,0.8079743042972158,1.2339988612985182
2024-10-24,0.8044005076331171,1.234808628938156
2024-10-25,0.8089418507575573,1.227911478561451
2024-10-28,0.8056518748010396,1.2292206307681535
2024-10-29,0.8044273215377531,1.2240098656984129
2024-10-30,0.8024560959186612,1.212393705180697
2024-10-31,0.8083996328984188,1.2043498231275211
2024-11-01,0.8067095635744495,1.2059075073920338
2024-11-04,0.8115569224175643,1.2089715078588938
2024-11-05,0.803531901650033,1.2079133382924074
2024-11-06,0.7896466900895893,1.2173897035301238
2024-11-07,0.7862261212150025,1.2127010450412554
2024-11-08,0.788592621916291,1.2092016153035507
2024-11-11,0.7953275536768306,1.2080557919285062
2024-11-12,0.7919282776562853,1.197037884608113
2024-11-13,0.7916527168305758,1.2022295253986621
2024-11-14,0.7947863270992506,1.2057343126435218
2024-11-15,0.7914246385575812,1.207436606359074
2024-11-18,0.7916540021739543,1.2132298822606762
2024-11-19,0.7896549711847871,1.2113262250565837
2024-11-20,0.7897443485296106,1.2146978431206132
2024-11-21,0.7912833060861252,1.22191341784942
2024-11-22,0.7875343931344286,1.2319632809045036
2024-11-25,0.7882072760230805,1.234557837798144
2024-11-26,0.7883464857336695,1.2364882253136782
2024-11-27,0.7900319292780374,1.2359607348342976
2024-11-28,0.7894501303186657,1.2366140034085948
2024-11-29,0.7907879314561762,1.233653032916157
2024-12-02,0.788242996516152,1.2345990885844897
2024-12-03,0.7850591161876713,1.2392429973408488
2024-12-04,0.7824596426313811,1.2363205054913964
2024-12-05,0.7867107889124891,1.2407218057596523
2024-12-06,0.785462865692939,1.238742144269723
2024-12-09,0.7826622234140853,1.2412385916605047
2024-12-10,0.7797516960414373,1.239659410713702
2024-12-11,0.7792395636856466,1.2354197069125048
2024-12-12,0.7792567319066572,1.2364448851590624
2024-12-13,0.7789374105490764,1.235467282433663
2024-12-16,0.7784223522316925,1.2334317823277998
2024-12-17,0.7753111750687495,1.2281743605974769
2024-12-18,0.768914120520207,1.2193763163601254
2024-12-19,0.7708848452358965,1.213484845913912
2024-12-20,0.77086420334735,1.210286102446276
2024-12-23,0.7726536779236862,1.2146871086671156
